game_id,play_id,nfl_id,player_to_predict,has_target,num_frames_output,num_frames_hist,num_frames_target,last_x_before_pass_yds,last_y_before_pass_yds,player_side,player_position
2023090700,902,55910,True,True,7,32,7,92.41000366210938,28.559999465942383,Defense,SS
2023090700,902,55882,True,True,7,32,7,91.38999938964844,37.400001525878906,Defense,MLB
2023090700,902,53953,True,True,7,32,7,91.33999633789062,37.970001220703125,Defense,CB
2023090700,902,54562,True,True,7,32,7,92.69999694824219,35.93000030517578,Defense,FS
2023090700,902,55920,True,True,7,32,7,88.83999633789062,29.360000610351562,Offense,WR
2023090700,1001,44888,True,True,12,38,12,114.05999755859375,26.579999923706055,Defense,OLB
2023090700,1001,55910,True,True,12,38,12,111.2699966430664,42.52000045776367,Defense,SS
2023090700,1001,47888,True,True,12,38,12,114.79000091552734,28.299999237060547,Defense,SS
2023090700,1001,53953,True,True,12,38,12,115.41000366210938,27.40999984741211,Defense,CB
2023090700,1001,55920,True,True,12,38,12,117.56999969482422,34.84000015258789,Offense,WR
2023090700,1069,53487,True,True,6,31,6,76.19000244140625,25.899999618530273,Defense,MLB
2023090700,1069,53959,True,True,6,31,6,80.51000213623047,31.0,Offense,TE
2023090700,1154,54527,True,True,12,33,12,43.31999969482422,21.649999618530273,Defense,FS
2023090700,1154,46137,True,True,12,33,12,61.58000183105469,12.710000038146973,Defense,SS
2023090700,1154,54486,True,True,12,33,12,52.93000030517578,14.09000015258789,Defense,CB
2023090700,1154,52471,True,True,12,33,12,65.70999908447266,19.360000610351562,Defense,ILB
2023090700,1154,53541,True,True,12,33,12,55.9900016784668,24.739999771118164,Offense,WR
2023090700,1201,52585,True,True,7,19,7,47.27000045776367,17.600000381469727,Defense,DE
2023090700,1201,54486,True,True,7,19,7,48.47999954223633,8.760000228881836,Defense,CB
2023090700,1201,55899,True,True,7,19,7,49.7400016784668,10.130000114440918,Offense,TE
2023090700,1300,55876,True,True,7,19,7,39.2400016784668,16.420000076293945,Offense,RB
2023090700,1422,55910,True,True,22,27,22,31.43000030517578,25.90999984741211,Defense,SS
2023090700,1422,47888,True,True,22,27,22,44.349998474121094,28.559999465942383,Defense,SS
2023090700,1422,44906,True,True,22,27,22,27.770000457763672,20.809999465942383,Defense,CB
2023090700,1422,54511,True,True,22,27,22,24.489999771118164,26.110000610351562,Defense,DE
2023090700,1422,54562,True,True,22,27,22,30.579999923706055,24.219999313354492,Defense,FS
2023090700,1422,53591,True,True,22,27,22,31.15999984741211,24.479999542236328,Offense,TE
2023090700,1494,54527,True,True,12,30,12,47.86000061035156,20.25,Defense,FS
2023090700,1494,47913,True,True,12,30,12,58.709999084472656,23.149999618530273,Defense,ILB
2023090700,1494,46137,True,True,12,30,12,42.20000076293945,27.15999984741211,Defense,SS
2023090700,1494,54486,True,True,12,30,12,52.650001525878906,15.109999656677246,Defense,CB
2023090700,1494,38696,True,True,12,30,12,53.130001068115234,15.84000015258789,Offense,WR
2023090700,1563,44888,True,True,7,45,7,32.11000061035156,9.170000076293945,Defense,OLB
2023090700,1563,55882,True,True,7,45,7,34.65999984741211,20.309999465942383,Defense,MLB
2023090700,1563,55920,True,True,7,45,7,35.22999954223633,17.399999618530273,Offense,WR
2023090700,1588,47888,True,True,23,30,23,71.58999633789062,21.760000228881836,Defense,SS
2023090700,1588,55882,True,True,23,30,23,63.2400016784668,29.989999771118164,Defense,MLB
2023090700,1588,53953,True,True,23,30,23,68.54000091552734,39.470001220703125,Defense,CB
2023090700,1588,54562,True,True,23,30,23,70.33000183105469,30.25,Defense,FS
2023090700,1588,46309,True,True,23,30,23,67.76000213623047,38.79999923706055,Offense,WR
2023090700,1618,55910,True,True,7,22,7,60.13999938964844,34.59000015258789,Defense,SS
2023090700,1618,55882,True,True,7,22,7,59.810001373291016,29.84000015258789,Defense,MLB
2023090700,1618,55920,True,True,7,22,7,55.849998474121094,37.47999954223633,Offense,WR
2023090700,1679,44888,True,True,18,31,18,56.619998931884766,33.5099983215332,Defense,OLB
2023090700,1679,47888,True,True,18,31,18,60.689998626708984,26.8700008392334,Defense,SS
2023090700,1679,44906,True,True,18,31,18,67.5199966430664,14.9399995803833,Defense,CB
2023090700,1679,53953,True,True,18,31,18,67.95999908447266,36.58000183105469,Defense,CB
2023090700,1679,54653,True,True,18,31,18,59.099998474121094,22.260000228881836,Defense,ILB
2023090700,1679,46243,True,True,18,31,18,62.90999984741211,20.459999084472656,Offense,WR
2023090700,1711,44888,True,True,19,26,19,93.0999984741211,29.399999618530273,Defense,OLB
2023090700,1711,55910,True,True,19,26,19,90.4800033569336,36.290000915527344,Defense,SS
2023090700,1711,47888,True,True,19,26,19,100.02999877929688,35.75,Defense,SS
2023090700,1711,53953,True,True,19,26,19,87.72000122070312,42.650001525878906,Defense,CB
2023090700,1711,46213,True,True,19,26,19,91.3499984741211,42.43000030517578,Offense,WR
2023090700,1741,44888,True,True,7,25,7,110.43000030517578,26.559999465942383,Defense,OLB
2023090700,1741,55910,True,True,7,25,7,110.19000244140625,13.960000038146973,Defense,SS
2023090700,1741,54562,True,True,7,25,7,112.77999877929688,21.920000076293945,Defense,FS
2023090700,1741,42460,True,True,7,25,7,109.76000213623047,20.329999923706055,Offense,TE
2023090700,1812,55895,True,True,7,22,7,78.69000244140625,36.099998474121094,Defense,DE
2023090700,1812,52546,True,True,7,22,7,78.9800033569336,44.22999954223633,Defense,CB
2023090700,1812,55899,True,True,7,22,7,80.62000274658203,43.22999954223633,Offense,TE
2023090700,1837,55899,True,True,7,27,7,77.11000061035156,25.989999771118164,Offense,TE
2023090700,1869,54527,True,True,7,28,7,63.75,31.09000015258789,Defense,FS
2023090700,1869,52546,True,True,7,28,7,68.72000122070312,37.970001220703125,Defense,CB
2023090700,1869,53487,True,True,7,28,7,78.8499984741211,31.110000610351562,Defense,MLB
2023090700,1869,44930,True,True,7,28,7,70.45999908447266,34.63999938964844,Offense,WR
2023090700,1940,54527,True,True,14,39,14,40.849998474121094,38.7400016784668,Defense,FS
2023090700,1940,54600,True,True,14,39,14,47.90999984741211,43.75,Defense,CB
2023090700,1940,52546,True,True,14,39,14,61.04999923706055,41.369998931884766,Defense,CB
2023090700,1940,54486,True,True,14,39,14,50.599998474121094,38.93000030517578,Defense,CB
2023090700,1940,38696,True,True,14,39,14,54.880001068115234,38.47999954223633,Offense,WR
2023090700,2118,44888,True,True,8,26,8,49.65999984741211,37.34000015258789,Defense,OLB
2023090700,2118,47888,True,True,8,26,8,61.72999954223633,30.43000030517578,Defense,SS
2023090700,2118,53953,True,True,8,26,8,55.689998626708984,39.630001068115234,Defense,CB
2023090700,2118,42460,True,True,8,26,8,54.689998626708984,38.77000045776367,Offense,TE
2023090700,2141,53953,True,True,8,33,8,51.33000183105469,26.049999237060547,Defense,CB
2023090700,2141,54653,True,True,8,33,8,53.380001068115234,25.559999465942383,Defense,ILB
2023090700,2141,53591,True,True,8,33,8,49.33000183105469,23.530000686645508,Offense,TE
2023090700,2186,46137,True,True,7,16,7,96.45999908447266,42.29999923706055,Defense,SS
2023090700,2186,52546,True,True,7,16,7,105.6500015258789,35.11000061035156,Defense,CB
2023090700,2186,52471,True,True,7,16,7,99.3499984741211,33.400001525878906,Defense,ILB
2023090700,2186,38696,True,True,7,16,7,101.20999908447266,36.970001220703125,Offense,WR
2023090700,2261,46137,True,True,8,28,8,100.93000030517578,28.8700008392334,Defense,SS
2023090700,2261,55899,True,True,8,28,8,102.4000015258789,27.079999923706055,Offense,TE
2023090700,2306,44888,True,True,10,26,10,59.11000061035156,35.25,Defense,OLB
2023090700,2306,55882,True,True,10,26,10,62.27000045776367,33.630001068115234,Defense,MLB
2023090700,2306,54562,True,True,10,26,10,69.33000183105469,23.170000076293945,Defense,FS
2023090700,2306,53449,True,True,10,26,10,63.099998474121094,27.81999969482422,Offense,WR
2023090700,2364,53953,True,True,7,25,7,58.13999938964844,30.489999771118164,Defense,CB
2023090700,2364,54653,True,True,7,25,7,60.869998931884766,26.510000228881836,Defense,ILB
2023090700,2364,53449,True,True,7,25,7,57.7400016784668,29.139999389648438,Offense,WR
2023090700,2435,54716,True,True,13,34,13,26.389999389648438,42.90999984741211,Offense,RB
2023090700,2487,47888,True,True,20,44,20,64.91000366210938,25.459999084472656,Defense,SS
2023090700,2487,44906,True,True,20,44,20,72.94999694824219,16.31999969482422,Defense,CB
2023090700,2487,54562,True,True,20,44,20,66.33000183105469,19.1299991607666,Defense,FS
2023090700,2487,46213,True,True,20,44,20,72.26000213623047,18.219999313354492,Offense,WR
2023090700,2510,55910,True,True,8,17,8,51.2400016784668,22.770000457763672,Defense,SS
2023090700,2510,44906,True,True,8,17,8,52.209999084472656,7.699999809265137,Defense,CB
2023090700,2510,54562,True,True,8,17,8,55.16999816894531,18.649999618530273,Defense,FS
2023090700,2510,46309,True,True,8,17,8,47.779998779296875,16.5,Offense,WR
2023090700,2613,54527,True,True,12,35,12,63.619998931884766,33.099998474121094,Defense,FS
2023090700,2613,46137,True,True,12,35,12,69.83999633789062,24.75,Defense,SS
2023090700,2613,53487,True,True,12,35,12,81.22000122070312,27.739999771118164,Defense,MLB
2023090700,2613,54486,True,True,12,35,12,74.94999694824219,16.479999542236328,Defense,CB
2023090700,2613,53541,True,True,12,35,12,74.33999633789062,17.610000610351562,Offense,WR
2023090700,2638,53487,True,True,8,40,8,65.47000122070312,31.229999542236328,Defense,MLB
2023090700,2638,55899,True,True,8,40,8,62.439998626708984,29.25,Offense,TE
2023090700,2825,54716,True,True,9,40,9,26.209999084472656,17.889999389648438,Offense,RB
2023090700,2906,42460,True,True,7,62,7,83.36000061035156,7.429999828338623,Offense,TE
2023090700,2936,55910,True,True,6,18,6,97.45999908447266,35.90999984741211,Defense,SS
2023090700,2936,47888,True,True,6,18,6,98.2699966430664,29.31999969482422,Defense,SS
2023090700,2936,54519,True,True,6,18,6,95.73999786376953,35.029998779296875,Offense,WR
2023090700,2959,54653,True,True,6,23,6,100.9800033569336,26.34000015258789,Defense,ILB
2023090700,2959,53449,True,True,6,23,6,97.20999908447266,30.020000457763672,Offense,WR
2023090700,3032,46137,True,True,9,20,9,77.86000061035156,42.16999816894531,Defense,SS
2023090700,3032,53541,True,True,9,20,9,80.7300033569336,41.709999084472656,Offense,WR
2023090700,3089,54527,True,True,11,29,11,72.98999786376953,27.920000076293945,Defense,FS
2023090700,3089,47882,True,True,11,29,11,87.94999694824219,32.310001373291016,Defense,FS
2023090700,3089,53487,True,True,11,29,11,89.20999908447266,23.520000457763672,Defense,MLB
2023090700,3089,43584,True,True,11,29,11,84.58999633789062,35.61000061035156,Offense,WR
2023090700,3114,52546,True,True,8,32,8,67.83999633789062,38.099998474121094,Defense,CB
2023090700,3114,54568,True,True,8,32,8,77.0999984741211,40.709999084472656,Defense,OLB
2023090700,3114,53487,True,True,8,32,8,72.86000061035156,34.709999084472656,Defense,MLB
2023090700,3114,52471,True,True,8,32,8,67.29000091552734,28.3799991607666,Defense,ILB
2023090700,3114,53541,True,True,8,32,8,76.41000366210938,33.040000915527344,Offense,WR
2023090700,3185,44834,True,True,7,37,7,48.52000045776367,28.299999237060547,Defense,DE
2023090700,3185,54562,True,True,7,37,7,51.29999923706055,24.200000762939453,Defense,FS
2023090700,3185,53591,True,True,7,37,7,48.970001220703125,23.459999084472656,Offense,TE
2023090700,3233,52440,True,True,10,30,10,50.5,18.809999465942383,Offense,RB
2023090700,3324,54653,True,True,9,52,9,27.5,39.2400016784668,Defense,ILB
2023090700,3324,41325,True,True,9,52,9,29.799999237060547,39.619998931884766,Offense,RB
2023090700,3461,54495,True,True,13,31,13,41.29999923706055,30.600000381469727,Defense,DE
2023090700,3461,54600,True,True,13,31,13,50.04999923706055,41.63999938964844,Defense,CB
2023090700,3461,54486,True,True,13,31,13,42.369998931884766,35.560001373291016,Defense,CB
2023090700,3461,44930,True,True,13,31,13,47.08000183105469,40.040000915527344,Offense,WR
2023090700,3486,53959,True,True,6,34,6,50.630001068115234,21.010000228881836,Offense,TE
2023090700,3566,52546,True,True,10,38,10,79.54000091552734,17.40999984741211,Defense,CB
2023090700,3566,54568,True,True,10,38,10,67.4800033569336,24.350000381469727,Defense,OLB
2023090700,3566,44930,True,True,10,38,10,79.37999725341797,18.690000534057617,Offense,WR
2023090700,3674,44834,True,True,9,16,9,83.98999786376953,17.399999618530273,Defense,DE
2023090700,3674,53953,True,True,9,16,9,77.4000015258789,9.470000267028809,Defense,CB
2023090700,3674,54885,True,True,9,16,9,81.68000030517578,8.800000190734863,Offense,WR
2023090700,3912,44888,True,True,13,38,13,60.939998626708984,37.459999084472656,Defense,OLB
2023090700,3912,47888,True,True,13,38,13,35.90999984741211,29.440000534057617,Defense,SS
2023090700,3912,44906,True,True,13,38,13,43.13999938964844,41.81999969482422,Defense,CB
2023090700,3912,55882,True,True,13,38,13,56.52000045776367,27.450000762939453,Defense,MLB
2023090700,3912,53449,True,True,13,38,13,49.59000015258789,28.799999237060547,Offense,WR
2023090700,3971,47888,True,True,8,28,8,62.650001525878906,29.93000030517578,Defense,SS
2023090700,3971,54653,True,True,8,28,8,63.5099983215332,22.700000762939453,Defense,ILB
2023090700,3971,54519,True,True,8,28,8,68.18000030517578,27.1200008392334,Offense,WR
2023090700,3994,55910,True,True,18,33,18,60.650001525878906,22.610000610351562,Defense,SS
2023090700,3994,47888,True,True,18,33,18,65.62999725341797,39.02000045776367,Defense,SS
2023090700,3994,44906,True,True,18,33,18,59.0099983215332,26.40999984741211,Defense,CB
2023090700,3994,54562,True,True,18,33,18,52.59000015258789,28.43000030517578,Defense,FS
2023090700,3994,55920,True,True,18,33,18,62.630001068115234,27.739999771118164,Offense,WR
2023090700,4041,44888,True,True,19,67,19,46.459999084472656,33.16999816894531,Defense,OLB
2023090700,4041,55910,True,True,19,67,19,57.9900016784668,13.170000076293945,Defense,SS
2023090700,4041,47888,True,True,19,67,19,37.880001068115234,32.79999923706055,Defense,SS
2023090700,4041,44906,True,True,19,67,19,53.599998474121094,43.09000015258789,Defense,CB
2023090700,4041,54562,True,True,19,67,19,43.029998779296875,17.139999389648438,Defense,FS
2023090700,4041,54653,True,True,19,67,19,58.59000015258789,21.850000381469727,Defense,ILB
2023090700,4041,46213,True,True,19,67,19,53.66999816894531,42.58000183105469,Offense,WR
2023091000,185,52424,True,True,9,23,9,53.4900016784668,33.439998626708984,Defense,CB
2023091000,185,52272,True,True,9,23,9,59.66999816894531,33.65999984741211,Defense,CB
2023091000,185,46123,True,True,9,23,9,51.38999938964844,25.389999389648438,Defense,SS
2023091000,185,48027,True,True,9,23,9,60.310001373291016,22.360000610351562,Defense,ILB
2023091000,185,53488,True,True,9,23,9,57.29999923706055,31.239999771118164,Offense,WR
2023091000,661,46123,True,True,10,29,10,86.01000213623047,25.8799991607666,Defense,SS
2023091000,661,53469,True,True,10,29,10,86.52999877929688,38.38999938964844,Defense,SS
2023091000,661,54523,True,True,10,29,10,93.81999969482422,35.41999816894531,Defense,ILB
2023091000,661,46094,True,True,10,29,10,91.88999938964844,35.41999816894531,Offense,TE
2023091000,842,46123,True,True,10,47,10,43.04999923706055,23.510000228881836,Defense,SS
2023091000,842,53469,True,True,10,47,10,49.869998931884766,25.989999771118164,Defense,SS
2023091000,842,54523,True,True,10,47,10,43.220001220703125,13.890000343322754,Defense,ILB
2023091000,842,46094,True,True,10,47,10,47.9900016784668,24.079999923706055,Offense,TE
2023091000,877,54523,True,True,8,49,8,40.130001068115234,38.9900016784668,Defense,ILB
2023091000,877,53555,True,True,8,49,8,32.08000183105469,48.04999923706055,Offense,RB
2023091000,927,52472,True,True,7,18,7,89.94999694824219,17.670000076293945,Defense,SS
2023091000,927,42368,True,True,7,18,7,89.87999725341797,29.030000686645508,Defense,MLB
2023091000,927,54473,True,True,7,18,7,91.27999877929688,20.440000534057617,Offense,WR
2023091000,1046,46527,True,True,8,17,8,87.98999786376953,33.59000015258789,Defense,OLB
2023091000,1046,53437,True,True,8,17,8,83.19000244140625,43.560001373291016,Defense,CB
2023091000,1046,43350,True,True,8,17,8,80.70999908447266,35.880001068115234,Defense,SS
2023091000,1046,44931,True,True,8,17,8,90.1500015258789,42.34000015258789,Offense,WR
2023091000,1193,52272,True,True,9,34,9,48.279998779296875,19.510000228881836,Defense,CB
2023091000,1193,46123,True,True,9,34,9,49.900001525878906,22.270000457763672,Defense,SS
2023091000,1193,48027,True,True,9,34,9,46.380001068115234,31.170000076293945,Defense,ILB
2023091000,1193,46215,True,True,9,34,9,53.619998931884766,35.43000030517578,Defense,CB
2023091000,1193,46094,True,True,9,34,9,52.97999954223633,33.54999923706055,Offense,TE
2023091000,1240,53488,True,True,8,32,8,60.689998626708984,34.75,Offense,WR
2023091000,1300,52272,True,True,8,23,8,70.12999725341797,36.97999954223633,Defense,CB
2023091000,1300,40488,True,True,8,23,8,68.69999694824219,35.93000030517578,Offense,WR
2023091000,1325,53469,True,True,14,27,14,76.75,35.83000183105469,Defense,SS
2023091000,1325,46215,True,True,14,27,14,74.70999908447266,42.599998474121094,Defense,CB
2023091000,1325,54523,True,True,14,27,14,78.55000305175781,49.33000183105469,Defense,ILB
2023091000,1325,55904,True,True,14,27,14,74.76000213623047,43.720001220703125,Offense,WR
2023091000,1382,48027,True,True,9,34,9,94.98999786376953,38.150001525878906,Defense,ILB
2023091000,1382,46094,True,True,9,34,9,90.9800033569336,30.5,Offense,TE
2023091000,1429,52424,True,True,9,18,9,107.76000213623047,15.600000381469727,Defense,CB
2023091000,1429,53469,True,True,9,18,9,109.30999755859375,15.350000381469727,Defense,SS
2023091000,1429,46094,True,True,9,18,9,105.61000061035156,14.680000305175781,Offense,TE
2023091000,1599,46124,True,True,9,29,9,70.31999969482422,19.270000457763672,Defense,CB
2023091000,1599,46527,True,True,9,29,9,85.56999969482422,20.520000457763672,Defense,OLB
2023091000,1599,53437,True,True,9,29,9,73.69999694824219,30.25,Defense,CB
2023091000,1599,42368,True,True,9,29,9,79.30000305175781,29.489999771118164,Defense,MLB
2023091000,1599,42816,True,True,9,29,9,82.9800033569336,17.979999542236328,Defense,CB
2023091000,1599,44931,True,True,9,29,9,76.36000061035156,21.829999923706055,Offense,WR
2023091000,1697,53469,True,True,16,24,16,37.220001220703125,38.060001373291016,Defense,SS
2023091000,1697,46215,True,True,16,24,16,32.66999816894531,48.31999969482422,Defense,CB
2023091000,1697,53488,True,True,16,24,16,32.22999954223633,50.119998931884766,Offense,WR
2023091000,1720,52424,True,True,18,27,18,34.68000030517578,6.409999847412109,Defense,CB
2023091000,1720,52272,True,True,18,27,18,39.869998931884766,14.949999809265137,Defense,CB
2023091000,1720,48027,True,True,18,27,18,35.97999954223633,21.860000610351562,Defense,ILB
2023091000,1720,55904,True,True,18,27,18,34.83000183105469,5.789999961853027,Offense,WR
2023091000,1743,52424,True,True,12,31,12,37.72999954223633,17.18000030517578,Defense,CB
2023091000,1743,52272,True,True,12,31,12,44.290000915527344,22.799999237060547,Defense,CB
2023091000,1743,46123,True,True,12,31,12,49.56999969482422,21.059999465942383,Defense,SS
2023091000,1743,48027,True,True,12,31,12,32.93000030517578,21.850000381469727,Defense,ILB
2023091000,1743,54523,True,True,12,31,12,35.54999923706055,30.559999465942383,Defense,ILB
2023091000,1743,55904,True,True,12,31,12,37.810001373291016,17.649999618530273,Offense,WR
2023091000,1837,55872,True,True,6,26,6,81.2300033569336,17.270000457763672,Offense,RB
2023091000,1925,52858,True,True,6,31,6,85.43000030517578,34.97999954223633,Offense,TE
2023091000,1972,52424,True,True,12,41,12,63.560001373291016,44.90999984741211,Defense,CB
2023091000,1972,46094,True,True,12,41,12,68.3499984741211,44.06999969482422,Offense,TE
2023091000,2101,52424,True,True,10,26,10,36.599998474121094,48.20000076293945,Defense,CB
2023091000,2101,54503,True,True,10,26,10,35.849998474121094,28.549999237060547,Defense,OLB
2023091000,2101,52272,True,True,10,26,10,31.760000228881836,38.65999984741211,Defense,CB
2023091000,2101,46123,True,True,10,26,10,26.799999237060547,29.84000015258789,Defense,SS
2023091000,2101,55904,True,True,10,26,10,34.4900016784668,37.72999954223633,Offense,WR
2023091000,2207,46124,True,True,9,25,9,48.150001525878906,36.959999084472656,Defense,CB
2023091000,2207,46527,True,True,9,25,9,42.56999969482422,29.510000228881836,Defense,OLB
2023091000,2207,42368,True,True,9,25,9,43.619998931884766,23.809999465942383,Defense,MLB
2023091000,2207,45004,True,True,9,25,9,44.880001068115234,41.77000045776367,Defense,FS
2023091000,2207,53433,True,True,9,25,9,42.47999954223633,25.799999237060547,Offense,TE
2023091000,2342,48027,True,True,6,40,6,67.44000244140625,23.389999389648438,Defense,ILB
2023091000,2342,47836,True,True,6,40,6,72.47000122070312,24.56999969482422,Offense,RB
2023091000,2389,52424,True,True,11,27,11,61.13999938964844,37.5,Defense,CB
2023091000,2389,46123,True,True,11,27,11,54.86000061035156,28.649999618530273,Defense,SS
2023091000,2389,48027,True,True,11,27,11,66.33000183105469,20.59000015258789,Defense,ILB
2023091000,2389,53469,True,True,11,27,11,60.619998931884766,18.280000686645508,Defense,SS
2023091000,2389,53488,True,True,11,27,11,60.56999969482422,36.349998474121094,Offense,WR
2023091000,2580,54523,True,True,9,31,9,61.34000015258789,43.400001525878906,Defense,ILB
2023091000,2580,53555,True,True,9,31,9,71.12999725341797,43.189998626708984,Offense,RB
2023091000,2793,43350,True,True,8,15,8,71.0,17.760000228881836,Defense,SS
2023091000,2793,53433,True,True,8,15,8,64.12000274658203,14.319999694824219,Offense,TE
2023091000,2823,46527,True,True,5,44,5,78.22000122070312,38.65999984741211,Defense,OLB
2023091000,2823,54616,True,True,5,44,5,78.79000091552734,35.209999084472656,Offense,RB
2023091000,3026,47836,True,True,9,26,9,29.25,37.22999954223633,Offense,RB
2023091000,3078,52424,True,True,27,40,27,63.060001373291016,10.6899995803833,Defense,CB
2023091000,3078,52272,True,True,27,40,27,66.19000244140625,25.15999984741211,Defense,CB
2023091000,3078,46123,True,True,27,40,27,74.0199966430664,25.190000534057617,Defense,SS
2023091000,3078,53488,True,True,27,40,27,63.38999938964844,8.670000076293945,Offense,WR
2023091000,3260,42368,True,True,8,45,8,78.88999938964844,43.77000045776367,Defense,MLB
2023091000,3260,54616,True,True,8,45,8,87.52999877929688,48.63999938964844,Offense,RB
2023091000,3369,48027,True,True,6,33,6,16.610000610351562,29.610000610351562,Defense,ILB
2023091000,3369,46215,True,True,6,33,6,22.75,38.4900016784668,Defense,CB
2023091000,3369,55904,True,True,6,33,6,23.850000381469727,38.369998931884766,Offense,WR
2023091000,3421,52424,True,True,12,24,12,20.489999771118164,5.300000190734863,Defense,CB
2023091000,3421,53488,True,True,12,24,12,20.139999389648438,4.889999866485596,Offense,WR
2023091000,3486,52417,True,True,11,19,11,52.619998931884766,36.66999816894531,Defense,CB
2023091000,3486,44931,True,True,11,19,11,58.15999984741211,37.2599983215332,Offense,WR
2023091000,3533,52417,True,True,23,33,23,35.83000183105469,30.81999969482422,Defense,CB
2023091000,3533,46124,True,True,23,33,23,38.970001220703125,25.479999542236328,Defense,CB
2023091000,3533,43350,True,True,23,33,23,27.270000457763672,25.100000381469727,Defense,SS
2023091000,3533,53433,True,True,23,33,23,34.599998474121094,29.8799991607666,Offense,TE
2023091000,3886,47836,True,True,7,34,7,39.689998626708984,23.190000534057617,Offense,RB
2023091000,3916,52542,True,True,14,36,14,67.01000213623047,41.13999938964844,Defense,FS
2023091000,3916,46215,True,True,14,36,14,67.80000305175781,46.45000076293945,Defense,CB
2023091000,3916,54523,True,True,14,36,14,58.86000061035156,42.95000076293945,Defense,ILB
2023091000,3916,46094,True,True,14,36,14,59.400001525878906,46.54999923706055,Offense,TE
2023091000,4107,48027,True,True,9,20,9,67.13999938964844,37.36000061035156,Defense,ILB
2023091000,4107,46215,True,True,9,20,9,77.18000030517578,46.630001068115234,Defense,CB
2023091000,4107,54523,True,True,9,20,9,75.43000030517578,39.06999969482422,Defense,ILB
